# salmonsen/2/19/Articles.lst
#
index|Titel og indhold|0003 0005
|Puna (se Bjergsyge)|0737
|Puna (Ø)|0737
|Puna (Højstepper)|0737
|Puna (By i Indien)|0737
|Punai|0737
|Punamusten|0737
|Punch (engelsk Vittighedsblad)|0737
|Punch (Drik)|0737-0738
|Puncheon|0738
|Puncta dolorosa|0738
|Punctio|0738
|punctum saliens|0738
|Pund|0738
|Pundert|0738
|Pundfod|0738
|Pundit|0738
|Pundschab|0738
|Pung (se Kønsorganer)|0738
|Pung (Tyrkisk Regningsenhed)|0738
|Pungaber|0738-0740
|Pungbjørne|0740
|Pungdjævel|0740
|Pungdyr|0740-0741
|Pungelefant|0741
|Pungfrø|0741
|Punggrævling|0741
|Pungharer|0741-0742
|Pungløve|0742
|Pungmaar|0742-0743
|Pungmejse|0743
|Pungmuldvarp|0743
|Pungmus|0743
|Pungrotter|0743-0744
|Pungrovdyr|0744
|Pungulv|0744
|Pungvæsel|0744
|Puni|0744
|Punica|0744-0745
|Puniere|0745
|puniske Krige|0745
|punisk Sprog|0745
|punisk Troskab|0745
|punisk Æble|0745
|Punjab|0746
|Punkaharju|0746
|Punkt (mat.)|0746
|Punkt (i Nodeskrift)|0746
|Punktation|0746
|punktere|0746
|Punktering (se Punkturer)|0746
|Punktering (i Billedhuggerkunsten)|0746
|Punkterkunst|0746
|Punktermaner|0746
|Punktion|0746
|Punktskrift|0746
|Punktsvejsning|0746
|Punktsystem|0746
|Punktum|0746
|Punktur|0746
|Punkturer|0746
|Puno|0746
|Punsch|0746
|Punsel|0746-0747
|Punta|0747
|Punta Arenas|0747
|Punto de Galle|0747
|Puntormo|0747
|Pupa|0747
|Pupienus|0747
|Pupil|0747
|Pupilautoritet|0747
|Pupin, Michael Idvorsky|0747
|Pupipara|0747
|Puppe|0747
|puppefødende Fluer|0747
|Pupperøver|0747
|Puppesnegle|0747
|Puppesvamp|0747
|Puppis|0747
|pur|0747
|Pura|0747
|Puracé|0747
|Puraṇa|0747-0748
|Purbach, G.|0748
|Purbeck|0748
|Purbeck-Lag|0748
|Purcell, Henry|0748
|pure|0748
|Purée|0748
|Purfleet|0748
|Purga|0748-0749
|purgatio|0749
|Purgativ|0749
|Purgatorium|0749
|purgere|0749
|Purhøns|0749
|Puri|0749
|Puri|0749
|Purificacion|0749
|purificere|0749
|puriform|0749
|Purim|0749
|Purin|0749
|Purisme|0749
|Puritanere|0749
|Puritet|0749
|Purke|0749
|Purkinje, Johan Evangelista|0749-0750
|Pur-Løg|0750
|Purmerend|0750
|Purohita|0750
|Purpur|0750
|Purpura (Sygdom)|0750
|Purpura (Havsnegl)|0750
|Purpurbakterier|0750-0751
|Purpurhavet|0751
|Purpurhejre|0751
|Purpurhøne|0751
|Purpurin|0751
|Purpurinsvovlsyre|0751
|Purpurit|0751
|Purpurkappe|0751
|Purpurlak|0751
|Purpurlys|0751
|Purpursnegl|0751
|Purpursvovlsyre|0751
|Purpursyre|0751
|Purpurtræ|0751
|Purre (Plante)|0751
|purre (Søv.)|0751
|Purre-Løg|0751
|Purrmann, Hans|0751
|purulent|0751
|Pururavas|0751
|Purus|0751
|Purusha|0752
|Purva-Mimamsa|0752
|Pus|0752-0753
|Puschkin, Aleksander Sergejevitsch|0753-0754
|Puschkinia|0754
|Puschlav|0754
|Puschmann, Theodor|0754
|Pusey, Edward Bouverie|0754-0755
|Puseyisme|0755
|Pushan|0755
|Pushkar|0755
|Pushtu|0755
|Pustel|0755
|Pustelsalve|0755
|Pusterthal|0755
|Pustkuchen, Johann Friedrich Wilhelm|0755
|Pustula maligna|0755
|Puszta'erne|0755
|Pusætha|0755
|Putamen|0755
|putativ Forbrydelse|0755
|Putativægteskab|0755-0756
|Putbus|0756
|Puteaux|0756
|Puteoli|0756
|Puticulæ|0756
|Putignano|0756
|Putivl|0756
|Putlitz, Gustav Heinrich Gans, Edler, Herr von und zu|0756
|Putna|0756
|Putnam|0757
|Putney|0757
|Putnik, Radomir|0757
|Putorius|0757
|Putrescens|0757
|Putrescin|0757
|putrid|0757
|putrid Bronchitis|0757
|putrid Feber|0757
|putrid Infektion|0757
|Putgarden Rev|0757
|Puttkamer, Alberta von|0757
|Puttkamer, Robert Victor von|0757
|Putto|0757
|Putumayo|0757
|Putz, Leo|0757
|Puvis de Chavannes, Pierre Cécile|0758
|Puy, du|0758
|Puy-de-Dôme|0758-0759
|Puy-de-Dôme|0759
|Puy, Le|0759
|Puy Sancy|0759
|Puzol|0759
|Puzzolancementer|0759
|Puzzolanjord|0759
|Puzzuoli|0759
|Pwllheli|0759
|pxt.|0759
|Pyanepsion|0759
|Pyarthron|0759
|Pyat, Félix|0759-0760
|Pückler Muskau, Hermann Ludwig Heinrich|0760
|Pycnodonter|0760
|Pycnogonidæ|0760
|Pydna|0760
|Pyelitis|0760
|Pyelonefritis|0760
|Pygmalion|0760
|Pygmalion|0761
|Pygme|0761
|Pygmæer|0761
|Pygopagus|0761
|Pygopodes|0761
|Pyhrgas|0761
|Pyjamas|0761
|Pyk, Louise|0761
|Pyknider|0761
|Pyknit|0761
|Pyknokonidier|0761
|Pyknometer|0761
|Pyknostylos|0761
|Pyknotrop|0761
|Pylades|0761
|Pylephlebitis|0761
|Püllna|0761
|Pylon|0761-0762
|Pyloroplastik|0762
|Pylorus|0762
|Pylorusresektion|0762
|Pylorusstenose|0762
|Pylos|0762
|Pym, John|0762-0763
|Pynacker, A.|0763
|Pyntekaal|0763
|Pyntenet-Stræber|0763
|pyogen|0763
|Pyoktanin|0763
|Pyon|0763
|Pyonefrose|0763
|Pyorrhea alveolaris|0763
|Pypin, Aleksander Nikolajevitsch|0763
|Pyr|0763
|Pyralidæ|0763
|Pyrallolit|0763
|pyramidalsk|0763
|Pyramidaltal|0763
|Pyramide (mat.)|0763-0764
|Pyramide (Bygninger)|0764-0767
|Pyramide (se Billard)|0767
|Pyramideasp|0767
|Pyramidebaner|0767
|Pyramideceller|0767
|Pyramidefiner|0767
|Pyramidehexaeder|0767
|Pyramideoktaeder|0767
|Pyramidepoppel|0767
|Pyramidestub|0767
|Pyramidesø|0767
|Pyramideterning|0767
|Pyramidetræ|0767
|Pyramidon|0767
|Pyramos og Thisbe|0768
|Pyrantimonsyre|0768
|Pyrargillit|0768
|Pyrargyrit|0768
|Pyraziner|0768
|Pyreksi|0768
|Pyren|0768
|Pyrénées, Basses-|0768
|Pyrénées, hautes|0768
|Pyrénées-Orientales|0768-0769
|Pyrenol|0769
|Pyrenomycetes|0769
|Pyrenæer-Freden|0769
|Pyrenæerne|0769-0771
|Pyrenæiske Halvø|0771
|Pyrethrum|0771
|Pyretica|0771
|Pyrgom|0771
|Pyrgos|0771
|Pyrgoteles|0771
|Pyrheliometer ell. Aktinometer|0771
|Pyridin|0771-0772
|Pyridinbaser|0772
|Pyriflegethon|0772
|Pyrimidin|0772
|Pyrit|0772
|Pyritoeder|0772
|Pyritophyceæ|0772
|Pyritz|0772
|Pyrker, Johann Ladislaus v. Felsö Eör|0772
|Pyrmont|0772
|Pyro|0772
|Pyroantimonsyre|0772
|Pyroarsensyre|0772
|Pyroaurit|0772
|Pyrobelonit|0772
|Pyrocystaceæ, Pyrocystis|0772
|Pyrodin|0772
|Pyroelektricitet|0772
|Pyrofon|0772
|pyrofore Metaller ell. Metalforbindelser|0772-0773
|pyroforiske|0773
|Pyrofosfater|0773
|pyrofosforsurt Natron|0773
|Pyrofosforsyre|0773
|Pyrofyllit|0773
|Pyrofysalit|0773
|Pyrogallol|0773
|Pyrogallussyre|0773
|pyrogen|0773
|pyrogen (i Bjergartlæren)|0773
|Pyrografi|0773
|Pyrokatechin|0773
|Pyroklor|0773
|Pyrokroit|0773
|Pyroksen|0773
|Pyrola, Pyrolaceæ|0773
|Pyrolatri|0773-0774
|Pyroleum|0774
|Pyrolusit|0774
|pyromagnetiske Maskiner|0774
|Pyromani|0774
|Pyromanti|0774
|Pyromerid|0774
|Pyrometer|0774
|Pyromorfit|0774
|Pyronin|0774
|Pyrop|0774
|Pyrophorus|0774
|Pyropissit|0774
|Pyrortit|0774
|Pyrosin|0774
|Pyrosis|0774
|Pyroslimsyre|0774
|Pyrosmalit|0775
|Pyrosoma|0775
|Pyfostibit|0775
|Pyrostilpnit|0775
|Pyrosulfater|0775
|Pyrosulfiter|0775
|Pyrosvovlsyre|0775
|Pyrosvovlsyrling|0775
|Pyroteknik|0775
|Pyrotin|0775
|Pyroxen|0775
|Pyroxengruppen|0775-0776
|Pyroxenit|0776
|Pyroxylin|0776
|Pyrrha|0776
|Pyrrhiche|0776
|Pyrrhichios|0776
|Pyrrhoarsenit|0776
|Pyrrhocorus|0776
|Pyrrhon fra Elis|0776
|Pyrrhos|0776
|Pyrrhosiderit|0776
|Pyrrhossejr|0776
|Pyrrhotin|0776
|Pyrrhula|0776
|Pyrrol|0776
|Pyrros|0776
|Pyrschning|0776
|Pyrus|0776-0777
|Pystjan|0777
|Pythagoras (Filosof)|0777
|Pythagoras (Billedhugger)|0777
|Pythagoræerne|0778
|pythagoræiske Komma|0778
|pythagoræiske Læresætning|0778
|pythagoræiske Tegn|0778
|Pytheas|0778
|Pythia|0778
|Pythiade|0778
|Pythiambiske Strofe|0778
|Pythios|0778
|Pythiske Lege|0778-0779
|Pythium|0779
|Python (Drage)|0779
|Python (se Kvælerslanger)|0779
|Pyt! sa'e Per|0779
|Pütter, Johann Stephan|0779-0780
|Pytting|0780
|Pyttingvantet|0780
|Püttlingen|0780
|Pyuri|0780
|Pyxis (Beholder)|0780
|Pyxis (astron.)|0780
|Pyæmi|0780
|Pæan (d. s. s. Paian)|0780
|Pæan (Lovsang)|0780
|Pædagog|0780-0781
|Pædagogik|0781-0786
|Pædagogisk Samfund|0786-0787
|Pædagogisk Selskab|0787
|Pædatrofi|0787
|Pæderasti|0787
|Pædeutik|0788
|Pædiatri|0788
|Pædofili|0788
|Pædogenese|0788
|Pædonom|0788
|Pædotriber|0788
|Pægl|0788
|Pægnia|0788
|Päijänne|0788
|Pälvärinta, Pietari|0788
|Pæl (Heraldik)|0788
|Pæl (Søjle/Pille)|0788-0789
|Pæl (Søv.)|0789
|Pæl (i Skovbrug)|0789
|Pæleaag|0789
|Pæleafskæring|0789
|Pælebeskyttelse|0789-0790
|Pælebygninger|0790
|Pælekrebs|0790
|Pælemusling|0791
|Pæleoptrækning|0791
|Pæleorm|0791
|Pælepenge|0791
|Pæleramme|0791
|Pæleramning|0791
|Pælerist|0791
|Pælerod|0791
|Pælesko|0791
|Pæleværk|0791-0792
|Pæls|0792
|Pæon|0792
|Pæonia|0792
|Pæonien|0792
|Pæonin|0792
|Pæonios|0793
|Pæreskurv|0793
|Pæretræ|0793-0794
|Pärk|0794
|Pärnu|0794
|Pæstum|0794
|Pætges, J. L.|0794
|Pætus|0794
|Paetz, Julie Margrethe|0794
|Pøbel|0794
|Pöhlmann, Robert|0794-0795
|Pökile|0795
|Pølsegift|0795
|Pølseorme|0795-0796
|Pøls Rev|0796
|Pønalitet|0796
|Pønalstipulation|0796
|Pønere|0796
|Pønitense|0796
|Pønitentiarie|0796
|Pönitz, Franz|0796
|pønske|0796
|Pöppelmann, Matthæus Daniel|0796
|Pöppelmann, Peter|0796
|Pøs|0796
|Pöschel, Thomas|0796
|Pöszneck|0796
|Pötzl, Eduard|0796
|Pözl, Joseph von|0796-0797

#
-|<h2>Q</h2>|
|Q|0798
|Qobar|0798
|qua|0798
|Quaade, George Joachim|0798
|Quadragena|0798
|Quadragesima|0798
|Quadrans|0798
|Quadrantal|0798
|Quadratum|0798
|Quadratum geometricum|0798
|Quadratuskridt|0798
|Quadriennium|0798
|Quadrifrons|0798
|Quadriga|0798
|Quadrigarius|0798
|Quadrigatus|0798
|Quadrumana|0799
|Quadruplex|0799
|Quagga|0799
|Quaglio|0799
|Quai d'Orsay|0799
|Quakertown|0799
|qualis rex, talis grex|0799
|qualité|0799
|qualiter-taliter|0799
|quand même|0799
|quandoque bonus dormitat Homerus|0799
|Quandt, Johann Gottlob von|0799
|Quantité négligeable|0799
|Quantum satis|0799
|Quantz, Johann Joachim|0799
|Quarantana|0799
|Quaregnon|0799
|Quarles, Francis|0799-0800
|Quarnero-Bugt|0800
|Quart|0800
|Quartarius|0800
|Quarter|0800
|Quarterly Review|0800
|Quartier latin|0800
|Quarto Sant' Elena|0800
|Quartus|0800
|Quartus-Grund|0800
|quasi|0800
|Quasimodogeniti|0800
|quasi re bene gesta|0800
|Quassia|0800
|Quast, Pieter Jansz|0800
|qua talis|0800
|Quatember|0800
|Quatrebras|0800-0801
|Quatrefages de Bréau, Jean Louis Armand de|0801
|Quatremère, Étienne Marc|0801
|Quatremère de Quincy, Antoine Chrysostome|0801
|Quatricinium|0801
|quatriduum|0801
|Quattrocento|0801
|quatuor|0801
|Quebec|0801-0803
|Quebracho|0803
|Quechua|0803-0804
|Quedlinburg|0804
|Queen|0804
|Queen Anne style|0804
|Queenborough|0804
|Queen Elisabeth style|0804
|Queens Bench|0804
|Queensbury|0804
|Queens Chambers|0804
|Queens Counsel|0804
|Queens County|0804
|Queensferry|0804
|Queensland|0804-0806
|Queens Park|0806
|Queens pipe|0806
|Queenstown (Irland)|0806
|Queenstown (sydafrikanske Union)|0806
|que faire|0807
|Queiros|0807
|Quelimane|0807
|Quellinus|0807
|Quelpart|0807
|Queluz|0807
|quem Deus perdere vult, prius dementat|0807
|Quenelle|0807
|Quenstedt, Friedrich August|0808
|Quental, Anthero de|0808
|Quérard, Joseph Marie|0808
|Quercetin|0808
|Quercia, Jacopo della|0808-0809
|Quercit|0809
|Quercitrin|0809
|Quercitron|0809
|Quercus|0809-0810
|Quercy|0810
|querela|0810
|Querétaro|0810
|Querfurt|0810
|Querido, Israel|0810
|Querol y Subirats, Augustin|0810
|Quervain, Alfred de|0810-0811
|Quesnay, François|0811
|Quesnay de Beaurepaire, Jules|0811
|Quesnel, Paschasius|0811
|Quesnoy|0811
|Quételet, Ernest|0811
|Quételet, Lambert Adolphe Jacques|0811-0812
|Quetta|0812
|Quetzalcoatl|0812
|Queue|0812
|Quevedo y Villegas, Francisco Gomez de|0812-0813
|Quevilly|0813
|Quezaltenango|0813
|Quibdó|0813
|qui bene distinguit, bene docet|0813
|Quiberon|0813
|Quibor|0813
|Quiché|0813-0814
|Quiché|0814
|Quicherat, Jules Étienne|0814
|Quicherat, Louis Marie|0814
|Quicunque|0814
|quidam|0814
|quid juris?|0814
|quid novi ex Africa?|0814
|quid pro quo|0814
|quidquid agis, prudenter agas et réspice finem|0814
|quidquid delirant reges, plectuntur Achivi|0814
|quid Saulus inter prophetas?|0814
|quieta non movere|0814
|Quieto|0814
|Quiévrain|0814
|Quiévy|0814
|Quilimane|0814
|Quillabamba, Rio|0814
|Quillaja|0814
|Quillan|0814
|Quillard, Pierre|0814-0815
|Quilleboeuf|0815
|Quillota|0815
|Quillu|0815
|Quiloa|0815
|Quilon|0815
|Quilotoa|0815
|Quimbaya|0815
|Quimes|0815
|Quimper|0815
|Quimperlé|0815
|Quinarius|0815
|Quinault, Philippe|0815
|Quinaux, Josephe|0815
|Quincaillerie|0815
|Quincey, T. de|0815
|Quincke, Georg Hermann|0815-0816
|Quinctius|0816
|Quincunx|0816
|Quincy|0816
|Quincy, Josiah og Josiah|0816
|Quindio|0816
|Quinet, Edgar|0816-0817
|qui nimium probat, nihil probat|0817
|Quinisextum|0817
|quinkunxialt|0817
|Quinquatrus|0817
|quinquennales|0817
|Quintal|0817
|Quintale|0817
|Quintana, Manuel José|0817
|Quinitar|0817
|Quintero, Serafín Alvarez og Joaquín Alvarez|0817-0818
|Quintilianus, Marcus Fabius|0818
|Quintillas|0818
|Quintin|0818
|Quintinus|0818
|Quintomonarchianere|0818
|quintuplum|0818
|quintus|0818
|Quintus Smyrnæus|0818
|qui proficit in artibus et deficit in moribus, plus deficit quam proficit|0818
|qui pro quo|0818
|Quipu|0818
|Quirinalia|0818-0819
|Quirinus|0819
|Quiritter|0819
|Quiroga, E.|0819
|Quis, Ladislaw|0819
|qui s'excuse s'accuse|0819
|Quisisana|0819
|quisque suorum verborum optimus interpres|0819
|quisquis præsumitur bonus, donec probetur contrarium|0819
|quis tulerit Gracchos de seditione querentes?|0819
|qui tacet, consentire videtur|0819
|Quito|0819
|Quitu|0819
|Qui-va-là|0819
|Qui vive|0819
|Qui vivra verra|0819
|Quixeramobim|0819
|quod deus bene vertat|0819
|quod erat demonstrandum|0819-0820
|quod felix faustumque sit|0820
|quodlibet|0820
|quod licet Jovi, non licet bovi|0820
|quod mirum est|0820
|quod non est in actis, non est in mundo|0820
|Quod non agnoscit glossa, non agnoscit curia|0820
|Quorndon|0820
|quorum|0820
|quos deus perdere vult, prius dementat|0820
|quos ego —|0820
|quot capita, tot sensus|0820
|quot homines, tot sententiæ|0820
|quousque tandem —|0820
|Quousque Tandem|0820-0821
|Qvam, Ole Anton|0821
|Qvam, Peter|0821
|Qvanten, Emil von|0821-0822
|Qvarken|0822
|Qvarnström, Karl Gustaf|0822
|Qvigstad, Just Knud|0822
|Qvisling, Jon Laurits|0822-0823
|Qvistrum|0823
|Qvitzow|0823
|Qvoten, Salomon Paulsen v.|0823

#
-|<h2>R</h2>|
|R (Bogstav)|0824
|R (Taltegn, forkortelser)|0824
|R. A.|0824
|Ra eller Re|0824
|Ra (Randmoræner)|0824
|Raa (Raadyrets Hun)|0824
|Raa (Søv.)|0824-0825
|Raa (overnaturligt Væsen)|0825
|Raab|0825
|Raab, Johann Leonhard|0825
|Raab, Klas Fredrik Hugo|0825
|Raabe, Halfdan og Jens Johan Petter Stibolt|0825
|Raabe, Hedwig Niemann-R.|0825
|Raabe, Joseph Ludvig|0825-0826
|Raabe, Peter|0826
|Raabe, Wilhelm|0826
|Raaber|0826
|Raabjerg Mile|0826
|Raabuk|0826
|Raabye, Valdemar Stephan Julius|0826
|Raabyggelaget|0826
|Raad (Forsamling)|0826-0827
|Raad (noget raaddent)|0827
|Raade|0827
|Raadgrid|0827
|Raadhus|0827-0828
|Raadmand|0828-0829
|Raadne Hav|0829
|Raadplanter|0829
|Raadsforsamling|0829
|Raadsherre|0830
|Raadsig, Johan Peter|0830
|Raadspensionær|0830
|Raadstueret|0830
|Raadstuesamling|0830
|Raadstueskriver|0830
|Raadstueplakat|0830
|Raadvaddams Fabrikker|0830-0831
|Raadyr|0831
|Raage|0831
|Raaglas|0831
|Raagø|0831
|Raagø Sund|0831
|Raajern|0831
|Raajernsblander|0831
|Raamessing|0831
|Raamælk|0831
|Raanaasfoss|0831
|Raane|0831
|Raaoliemotor|0831-0832
|Raasalpeter|0832
|Raasejl|0832
|Raaskinner|0832
|raaskjær ell. rødskjær|0832
|raaskørt|0832
|Raasløff, Harald Iver Andreas og Valdemar Rudolf|0832-0833
|Raasted, Niels Otto|0833
|Raastof|0834
|Raavaddam|0834
|Raavakke|0834
|Raba|0834
|Rabalder|0834
|Rabanus (Hrabanus) Maurus|0834
|Rabarber|0834-0835
|Rabarberdraaber|0835
|Rabarberrod|0835-0836
|Rabarberrust|0836
|Rabarbersaft|0836
|Rabastens|0836
|Rabat (Afkortning, Fradrag)|0836
|Rabat (Vejrabat, Siderabat)|0836
|Rabat (Bed)|0836
|Rabat (nedfaldende Kraver)|0836
|Rabat (By i Marokko)|0836-0837
|Rabatforeninger|0837
|Rabaud, Henri|0837
|Rabaut, Paul og Jean Paul St. Étienne|0837
|Rabb|0837
|Rabba|0837
|Rabban-Hormuz|0837
|Rabbat b'ne Ammon|0837
|Rabbi|0837
|Rabbiner|0837-0838
|rabbinske Bibler|0838
|rabbinsk Litteratur|0838
|rabbinsk Sprog|0838
|Rabelais, François|0838-0839
|Raben|0839-0840
|Raben, Peter|0840
|Rabener, Gottlieb Wilhelm|0840
|Rabenius, Olof Ingelsson og Lars Georg og Olof Mathias Theodor|0840
|Rabenhorst, Ludwig|0840-0841
|Raben-Levetzau|0841
|Raben-Levetzau, Frederik Christopher Otto|0841
|Raben-Levetzau'ske Fond, Den|0841
|Rabes, Max|0841
|Rabies|0841
|Rabinal|0841
|Rabindranath Tagore|0841
|Rabisino, Tommaso da|0841
|Rabitz-Konstruktion|0841
|Rabiusa|0841
|Rabot, Charles|0841
|Rabulist|0841
|Rabundus|0841
|Rabusson, Henri|0841
|Rabutin, R. de|0842
|Raby Castle|0842
|Racalmuto|0842
|Racan, Honorat de Bueil|0842
|Racconigi|0842
|Race|0842
|Race|0842
|Racebiologi|0842
|Racehygiejne|0842-0843
|racemisk|0843
|Racer|0843
|Racha|0843
|Rachab|0843
|Rachab|0843
|Rachel og Lea|0843
|Rachel, Elisabeth Rachel Félix|0843-0844
|Rachel, Joachim|0844
|Rachischisis|0844
|Rachitis|0844
|Rachlew, Anders|0844
|Rachmaninov, Sergei Wassiljewitsch|0844
|Racine|0844
|Racine, Jean og Louis|0844-0846
|Racket|0846
|Rački, Franjo|0846
|Rácky|0846
|Raclavice|0846
|Raco|0846
|Raczyński|0846
|Rada, Gerolamo|0846-0847
|Radau, Jean Charles Rodolphe|0847
|Radauti|0847
|Radbertus|0847
|Radbod|0847
|Radbrækning|0847
|Radbusa|0847
|Radcliffe|0847
|Radcliffe, Ann|0847
|Radde|0848
|Rade, Paul Martin|0848
|Radeberg|0848
|Radecke, Robert|0848
|Radegast|0848
|Radeløv|0848
|Rademacher, Johann Gottfried|0848
|radere|0848
|Raderforeninger|0848
|Radergummi|0848
|Radering|0848-0850
|Raderkunst|0850
|Raderlud|0850
|Radernaal|0850
|Radesyge|0850
|Radetskij, Fedor Fedorowitsch|0850
|Radetzky, Johan Joseph Wenzel Anton Frants Karl|0850
|Radevormwald|0851
|Radewijnszoon|0851
|Radha|0851
|Radha-Vallabhi|0851
|Radi|0851
|radia|0851
|Radialaksler|0851
|Radialsten|0851
|Radialturbine|0851
|Radiata|0851
|Radiation|0851
|Radiationspunkt|0851
|Radiator|0851
|radicere|0851
|Radicević, Branko|0851
|Radiciotti, Guiseppe|0851
|Radikal|0851-0852
|radikal|0852
|Radikalakse|0852
|Radikalbogstav|0852
|Radikaler ell. Radikalbogstaver|0852
|Radikalisme|0852
|Radikalkur|0852
|Radikaloperation|0852
|Radikalplan|0852
|Radikulitis|0852
|radikulær|0852
|radioaktive Stoffer|0852
|Radioaktivitet|0852-0865
|Radiobly|0865
|Radiofon|0865
|Radiofoni|0865-0866
|Radiola|0866
|Radiolarier|0866
|Radiolit|0866
|Radiometer|0866
|Radiomikrometer|0866
|Radio-Navigation|0866-0867
|Radiotelefoni|0867-0868
|Radiotelefonstationer|0868
|Radiotelegrafi|0868-0886
|Radiotelegrafkonventionen|0886
|Radiotelegrafstationer|0886
|Radioterapi|0886
|Radiotellur|0887
|Radiotin|0887
|Radis|0887
|Radischtschev, Aleksander Nikolajevitsch|0887
|Radium|0887
|Radiumbehandling|0887-0893
|Radiumemanation|0893
|Radiumstandard|0893
|Radiumterapi|0893
|Radius|0893
|Radius, Anna|0893-0894
|Radius vektor|0894
|Radix|0894
|radiær|0894
|Radlkofer, Ludwig Adolf Timotheus|0894
|Radloff, Friedrich Wilhelm|0894
|Radnitzki, Karl|0894
|Radnor (Shire)|0894
|Radnor (Landsby)|0894
|Radolin, Hugo|0894-0895
|Radom|0895
|Radomsko|0895
|Radomysl|0895
|Radoslavov, Vasilij|0895
|Radowitz, Joseph v.|0895
|Radrenser|0895-0896
|Radsaamaskine|0896
|Radsaaning|0896
|Radsha|0896
|Radshamandri|0896
|Radshapalajam|0896
|Radshkot|0896
|Radshmahal|0896
|Radshputerstaterne|0896
|Radshputer|0896
|Radshputana|0896
|Radshshahi|0896
|Radsivilov|0896
|Radstock, Granville Augustus William Waldegrave|0896
|Radula|0896-0897
|Radula|0897
|Radziechow|0897
|Radziejowski, Michal Stefan|0897
|Radziwiłł|0897-0898
|Radøen|0898
|Rae|0898
|Rae, Dr. John|0898
|Raeburn, Henry|0898
|Raemakers, Louis|0898
|Rafael (Engel)|0898
|Rafael, Santi|0898-0904
|Rafaels Bibel|0904
|Rafaels venetianske Skitsebog|0904
|Raff, Joseph Joachim|0904
|Raffael|0904
|Raffaëlli], Jean François|0904-0905
|Raffet, Denis Auguste Marie|0905
|Raffinade|0905
|Raffinaderi|0905
|Raffinement|0905
|raffineret|0905
|Raffinering (i Industrien)|0905
|Raffinering (i Metallurgien)|0905
|Raffinose|0905
|Raffles, Thomas Stamford|0905-0906
|Rafflesia|0906
|Rafflesiaceæ|0906
|Rafiabast|0906
|Rafider|0906
|rafle|0906
|rafle ud|0906
|Rafn, Carl Christian|0906
|Rafn, Carl Gottlob|0906-0907
|Rafn Oddsson|0907
|rafraîchissement|0907
|Rafraîchisseur|0907
|Rafsbotnen|0907
|Rafte|0907
|Raftsund|0907
|Ragaz|0907
|rage|0907
|Ragger|0907
|Raghu|0907
|Raghuvamca|0907
|Raglan, Fitzroy James Henry Somerset|0907
|Ragn-|0907
|Ragnar Lodbrok|0907
|Ragnarok|0907-0909
|Ragnars saga loðbrókar|0909
|Ragnfred Erikssøn|0909
|Ragnhild|0909
|Ragnhildsholmen|0909
|Ragnit|0909
|Ragnvald Brusessøn|0909
|Ragnvald Eysteinssøn|0909
|Ragnvald Kollssøn den Hellige|0909-0910
|Ragout|0910
|Ragusa (By paa Sicilien)|0910
|Ragusa (By i Jugoslavien)|0910
|Ragusa, Hertug af|0910
|Rahab|0910
|Rahat|0910
|Rahbek, Knud Lyhne|0910-0912
|Rahbek, Mathias|0912
|Raheîta|0912
|Rahl, Karl|0912-0913
|Rahmanije|0913
|Rahn, Rudolf|0913
|Rahu|0913
|Rahula|0913
|Rahway|0913
|Raiatea|0913
|Rai Bareli|0913
|Raibolini|0913
|Raichur|0913
|Raič, Jovan|0913
|Raid|0913-0914
|Raiffeisen, Friedrich Wilhelm|0914
|Raikes, Robert|0914
|raillere|0914
|Railway-brain|0914
|Railway-Spine|0914
|Raimondi, Marc-Antonio|0914-0915
|Raimondi, Pietro|0915
|Raimondit|0915
|Raimund|0915
|Raimund, Ferdinand|0915-0916
|Raimundus fra Peñaforte|0916
|Raimundus fra Sabunde|0916
|Raimundus Lullus|0916
|Raincy, Le|0916
|Rainer|0916
|Rainford|0916
|Rainha|0916
|Rainy Lake|0916
|Raipur|0916
|Rais, Karl|0916
|Raismes|0916
|Raison|0916
|Raisuli|0916
|Raitif de la Bretonne|0916
|Raizer|0917
|Raja|0917
|Rajaçekhara|0917
|Rajagriha|0917
|Rajah|0917
|Rajatarangini|0917
|Rajatea|0917
|Rajendralala Mitra|0917
|Rajgaas|0917
|Rajgræs|0917-0918
|Rajkot|0918
|Rajna, Pio|0918
|Rajus|0918
|Rak|0918
|Rakaanga|0918
|Rakauer Katekismus|0918
|Raket|0918-0919
|Raketapparat|0919
|Raket-Fotografering|0919
|Rakfisk|0919
|Raki|0919
|Rakič, Milan|0919
|Rakitis|0919
|Rakka|0919
|Rakke|0919
|Rakkeboerne|0919
|Rakkelhøns|0919
|Rakker|0919
|Rakker, spille|0919
|Rakkestad|0919-0920
|Rakle|0920
|Rakletræer|0920
|Rákóczy|0920
|Rákóczy-Marchen|0920
|Rakonitz|0920
|Rákos|0921
|Rákosi, Eugen|0921
|Rákosi, Viktor|0921
|Rakovnik|0921
|Rakshas'er|0921
|Rakshasa|0921
|Rakvere|0921
|Rakørred|0921
|Ral|0921
|Raleigh|0921
|Raleigh, Walter|0921-0922
|Ralick Øerne|0922
|Rallelyd|0922
|rallentando|0922
|Ralli, Demetrios|0922
|Rallidæ|0922
|ralliere|0922
|Raillerede|0922
|Rally-paper|0922
|Ralstonit|0922
|Rama|0922
|Rama|0922
|Ramabai, Pandita|0922-0923
|Ramacandra|0923
|Ramadân|0923
|Ramaekers, Georges|0923
|Ramalina|0923
